idvessel,GID,VSL,IMO_No,VOY,Corrected_Date,REPORT_DATE_TIME,REPORT_DATE_TIME_Offset,Report_Type,Status,LAT,LONG_,LATITUDE,LONGITUDE,M_E_FOC,CARGO_TOTAL,Has_Cargo,TOTAL_STEAMING_TIME,M_E_Fuel_Only_Steaming_Time,MILES_BY_GPS,OIL_CYL,SOW,SOG,RPM,SLIP,WIND_DIRECTION,WIND_SPEED,DRAFT_AFT,DRAFT_FWD,DISPLACEMENT,COURSE_AT_SEA,WAVE_HEIGHT,SEA_DIRECTION,CARGO_TOTAL_TEU,AMBIENT_TEMP,SW_TEMP,MILES_BY_SPEED_LOG,ETA_PORT_CODE,ETA_DATE_TIME,ETA_DATE_TIME_Offset,ETA_PORT,TIME_CHANGE,TIME_SEA,TEMP_MIN,TEMP_MAX,REQUESTED_SPEED,REM_DIST_TO_PILOT,REM_TIME_TO_PILOT,TOTAL_UNPLND_STPGE_TECH,TOTAL_UNPLND_STPGE_OPE_WX,REEFERS_POSITIVE_PLUGGED,REEFERS_NEGATIVE_PLUGGED,ME_TOTAL_REVS_COUNTER,PORT_CODE,PORT,AUX_BLOWERS_ON,HOLD_VENTILATION_ON,SINCE_DATE_TIME,SINCE_DATE_TIME_Offset,TIME_HRS_ANCHOR,TIME_HRS_DRIFT,REASON,TYPE_OF_DELAY,ETB_DATE_TIME,ETB_DATE_TIME_Offset,PILOT_DATE_TIME,PILOT_DATE_TIME_Offset,TIME_MANOEUVRING,TUG_ARR,TUG_SHIFT,ETD_DATE_TIME,ETD_DATE_TIME_Offset,SHIFT_BERTH_HOURS,CARGO_LOAD,CARGO_DISCH,TEU_FULL,TEU_EMPTY,BILGE_REMOVED,GARBAGE_REMOVED,GARBAGE_REMVL_REQSTD,GARBAGE_REMVL_CMPLSRY,FW_SUPPLY,CY_CREW_SIGNED_ON,CY_CREW_SIGNED_OFF,CY_DOCTORS_VISIT,CY_MAIL_RECEIVED_Ref_NO,CY_LUB_OIL_SAMPLE_LANDED,CY_CHECKD_FOR_STOWAWAYS,CY_STOWAWAYS_ON_BOARD,CY_DEP_GM_Mtr,CY_REQUISITIONS_RECEIVED,DISTANCE_TO_NEXT_PILOT,TUG_SAILING_TRANSIT,STEAMING_TIME_M_E_Rsdl_VLS,STEAMING_TIME_M_E_Rsdl_HS,STEAMING_TIME_M_E_Rsdl_ULS,STEAMING_TIME_M_E_Dstlt_VLS,STEAMING_TIME_M_E_Dstlt_ULS,STEAMING_TIME_M_E_Tnktnr_Dstlt_VLS,STEAMING_TIME_M_E_HS,STEAMING_TIME_M_E_LS,STEAMING_TIME_M_E_MDO,STEAMING_TIME_M_E_MGO,STEAMING_TIME_M_E_MGO_LS,STEAMING_TIME_AUX_1,STEAMING_TIME_AUX_2,STEAMING_TIME_AUX_3,STEAMING_TIME_AUX_4,STEAMING_TIME_AUX_5,STEAMING_TIME_SH_GEN,STEAMING_TIME_TG,POWER_kW,STEAMING_LOAD_KW_AUX_1,STEAMING_LOAD_KW_AUX_2,STEAMING_LOAD_KW_AUX_3,STEAMING_LOAD_KW_AUX_4,STEAMING_LOAD_KW_AUX_5,STEAMING_LOAD_KW_SH_GEN,STEAMING_LOAD_KW_TG,FUEL_M_E_Rsdl_VLS,FUEL_M_E_Rsdl_HS,FUEL_M_E_Rsdl_ULS,FUEL_M_E_Dstlt_VLS,FUEL_M_E_Dstlt_ULS,FUEL_M_E_Tnktnr_Dstlt_VLS,FUEL_M_E_HS,FUEL_M_E_LS,FUEL_M_E_MDO,FUEL_M_E_MGO,FUEL_M_E_MGO_LS,FUEL_Aux_Rsdl_VLS,FUEL_Aux_Rsdl_HS,FUEL_Aux_Rsdl_ULS,FUEL_Aux_Dstlt_VLS,FUEL_Aux_Dstlt_ULS,FUEL_Aux_Tnktnr_Dstlt_VLS,FUEL_AUX_HS,FUEL_AUX_LS,FUEL_AUX_MDO,FUEL_AUX_MGO,FUEL_AUX_MGO_LS,FUEL_Boiler_Rsdl_VLS,FUEL_Boiler_Rsdl_HS,FUEL_Boiler_Rsdl_ULS,FUEL_Boiler_Dstlt_VLS,FUEL_Boiler_Dstlt_ULS,FUEL_Boiler_Tnktnr_Dstlt_VLS,FUEL_BOILER_HS,FUEL_BOILER_LS,FUEL_BOILER_MDO,FUEL_BOILER_MGO,FUEL_BOILER_MGO_LS,DECK_LAST_CHANGE_USER,ENGINE_LAST_CHANGE_USER,DECK_PART_IS_COMPLETE,ENGINE_PART_IS_COMPLETE,SCAVENGE_PRESSURE,SECA_ENTRY_TIME,SECA_ENTRY_LAT,SECA_ENTRY_LONG,SECA_EXIT_TIME,SECA_EXIT_LAT,SECA_EXIT_LONG,ROB_FRESH_WATER,MANVRNG_MILES_BY_GPS,MANVRNG_MILES_BY_SPEED_LOG,TANKTAINER_TRANSFD_QUANTITY,PILOT_TAKEN,DATE_TIME_START_TRANSIT,DATE_TIME_START_TRANSIT_Offset,DATE_TIME_END_TRANSIT,DATE_TIME_END_TRANSIT_Offset,BALLAST,TANKTAINER_NUMBER,STEAMING_KWHR_TOTAL,CY_OTHERS,ROB_FO_SLUDGE,ROB_LO_SLUDGE,ROB_BILGE,SLUDGE_REMOVED_FO,SLUDGE_REMOVED_LO,SEA_STATE,CY_LUB_ADDED_TO_SYSTEM_MECC,CY_LUB_ADDED_TO_SYSTEM_AECC,CY_LUB_ADDED_TO_THRUSTERS,CY_ME_LO_PURIFIER_IN_USE,CY_BALLAST,CY_BENDING_MOMENT,CY_SHEARING_FORCE,CY_TORTION_MOMENT,CY_SUPDT_AUDITOR_SIGNED_ON,CY_SUPDT_AUDITOR_SIGNED_OFF,CY_CASH_RECEIVED,CY_LUB_OIL_RECEIVED_MECYL,CY_LUB_OIL_RECEIVED_MECC,CY_LUB_OIL_RECEIVED_AECC,CY_M_E_UNDER_PISTON_TEMP,CY_MAIL_RECEIVED,WIND_DIRECTION_PORT_STBD,SEA_DIRECTION_PORT_STBD,TIME_PILOT_ONBOARD,GRADES_ROB,SO2_CO2_RATIO,Bunker_Order,Remarks,Fuel_Type,Carbon_Factor,Sulphur_Content_PC,Quantity,Port_Delivery,Product_Quality,Tanktainer_Number_1,Supplier,Delivery,Vol_Lt,Den,Vis,ROB_Dstlt_ULS,ROB_Dstlt_VLS,ROB_Rsdl_MDO,ROB_Tnktnr_Dstlt_VLS,ROB_Rsdl_VLS,ROB_Rsdl_HS,ROB_Rsdl_ULS,ROB_Fuel_HSFO,ROB_Fuel_LSFO,ROB_Fuel_MDO,ROB_Fuel_MGO,ROB_Fuel_MGO_LS,ROB_Fuel_Tanktainer_MGO,ECA_MILES,ECA_TIME,EGCS_DRY_WASTE_REMOVED,EGCS_RUNNING_TIME,EGCS_WET_SLURRY_REMOVED,EGCS_OPEN_LOOP_RUNNING_TIME,EGCS_CLOSED_LOOP_RUNNING_TIME,Voyage_Order,Voyage_Code,ECA,EU,Sea_Time,ETA_Country_Code,Port_Country_Code,check_ETA_code,check_Port_code,Status_TEMP_EU,FUEL_HS,FUEL_LS,FUEL_MDO,FUEL_MGO,FUEL_MGO_LS,Cargo_Transport_Work,TEU_Transport_Work,EEOI_Voyage_no,CARGO_TOTAL_Old,DRAFT,FO_per_24Hrs,SFOC,CY_OIL_gm_hr,SCOC,Voyage_Name,TOTAL_FO,TOTAL_CO2,EEOI,voyCondition,samedate,timesincelastreport,BDN,Wind_direction_360,True_wind_speed,True_wind_dir,ref_power,ref_fuel,fuel_loss,Relative_wind_speed,Relative_wind_direction,CAA,RW,Corrected_Power,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_FO_corrected,Propulsive_eff,speed_performance,Ref_speed,P_I,MEcon,AEcon,BLcon,Tcon,HS,LS,MDO,MGO,MGOLS,TCO2,AETsteaming,AEPOWER,TRIM,DISTANCECOVERED,updated_date,hyd_slip_sog,hyd_slip_stw,FUEL_Rsdl_HS,FUEL_Rsdl_VLS,FUEL_Rsdl_ULS,FUEL_Dstlt_VLS,FUEL_Dstlt_ULS,FUEL_Tnktnr_Dstlt_VLS,Rsdl_HS,Rsdl_VLS,Rsdl_ULS,Dstlt_VLS,Dstlt_ULS,Tnktnr_Dstlt_VLS
WVEY,3d1a669e-5811-4e9d-a8d3-b0584dca3e48,WEC VAN EYCK,9365984,,03/09/2022 00:00,03/09/2022 06:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,557a9a5e-98c3-48fa-8fc5-60b83ffdf34a,WEC VAN EYCK,9365984,,03/09/2022 00:00,03/09/2022 06:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,9454d21d-678f-4531-b2ab-329e46bf93af,WEC VAN EYCK,9365984,,03/09/2022 00:00,03/09/2022 06:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,e19365ec-dca0-4402-b0bf-4f6ee78354e2,WEC VAN EYCK,9365984,,03/09/2022 00:00,03/09/2022 06:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,b3a20792-2ba5-45df-8f96-72452f738420,WEC VAN EYCK,9365984,EI233R,03/09/2022 00:00,03/09/2022 06:54,UTC +02:00,BRTH,DRIFTING,5126N,00132E,51.43333333,1.533333333,2.34,6206.5,TRUE,3,3,33.6,0,0,0,0,0,0,0,7.1,6.8,13289,0,0,0,486,20,18,,GBTHP,03/09/2022 04:00,UTC +02:00,,,3,331,361,8.2,,,0,0,1,0,90000,GBTHP,THAMESPORT,FALSE,FALSE,,,,,PORT CONGESTION,,03/09/2022 07:30,UTC +02:00,03/09/2022 04:06,UTC +02:00,3,0,0,03/09/2022 15:00,UTC +02:00,,,,448,38,,,FALSE,FALSE,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,3901,200,0,0,0,0,350,0,0,0,0,0,2.34,0,0,0,0,0,2.34,0,0,0,0,0.13,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,2nd Off.,Ch. Eng.,TRUE,TRUE,,,,,,,,63,33.6,33.6,,FALSE,,,,,2094,0,1050,,,,10.6,,,0,0,0,0,1,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,39.75,0,0,0,0,0,0,0,0,0,0,39.75,0,,,,0,,0,0,NULL,NULL,N,N,3,NULL,NULL,NULL,NULL,0,0,0,0,0,2.47,208538,16329.6,NULL,0,6.95,18.72,199.949,0,0,0,2.47,7.91882,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0.13,0,2.47,0,0,0,0,2.47,7.92,3,200,0.3,33.6,14/02/2023 14:27,NULL,NULL,0,0,0,0,2.47,0,0,0,0,0,2.47,0
WVEY,df938a54-1697-4fca-a101-49a0e221a588,WEC VAN EYCK,9365984,EI233R,03/09/2022 00:00,03/09/2022 12:00,UTC +02:00,PORT,IN PORT,5126N,00132E,51.43333333,1.533333333,0,6206.5,TRUE,5.1,0,0,0,0,0,0,0,0,0,7.1,6.8,13289,0,0,0,486,24,18,,GBTHP,03/09/2022 04:00,UTC +02:00,,,5.1,70,70,8.2,,,0,0,0,1,0,GBTHP,THAMESPORT,FALSE,FALSE,,,,,PORT CONGESTION,,03/09/2022 07:30,UTC +02:00,,,,,,03/09/2022 15:00,UTC +02:00,0,,,448,38,,,FALSE,FALSE,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0.14,0,0,0,0,0,0.14,2nd Off,Ch. Eng.,TRUE,TRUE,,,,,,,,62,0,,,FALSE,,,,,2094,0,918,,,,11.9,,,0,0,0,0,1,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,39.42,0,0,0,0,0,0,0,0,0,0,39.42,0,,,,0,,0,0,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.33,0,0,NULL,0,6.95,0,0,0,0,0,0.33,1.05798,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.14,0.33,0,0,0,0,0.33,1.06,5.1,180,0.3,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0.33,0,0,0,0,0,0.33,0
WVEY,1c4db005-dae3-4fc6-bd95-42cc096a3e84,WEC VAN EYCK,9365984,,04/09/2022 00:00,03/09/2022 14:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,1d78fe5d-74ac-4bb9-a8fe-11bd5ffb44e7,WEC VAN EYCK,9365984,,04/09/2022 00:00,03/09/2022 14:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,27e3c034-2724-4472-90e5-3166e9caa926,WEC VAN EYCK,9365984,,04/09/2022 00:00,03/09/2022 14:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,3df89855-f078-4df9-9dd6-67e466ba1303,WEC VAN EYCK,9365984,,04/09/2022 00:00,03/09/2022 14:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,9c00b684-f461-400d-8218-871b0b4c3075,WEC VAN EYCK,9365984,,04/09/2022 00:00,03/09/2022 14:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,d9b7e92f-ac42-40fb-8ae7-eee57b4fc512,WEC VAN EYCK,9365984,,04/09/2022 00:00,03/09/2022 14:53,UTC +02:00,SND,,,,,,,0,FALSE,,,0,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,,,,,,,,,0,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,NULL,NULL,N,N,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,Ballast,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVEY,98da641e-dbb0-42fb-9368-f61a784e75b9,WEC VAN EYCK,9365984,EI234A,04/09/2022 00:00,03/09/2022 14:54,UTC +02:00,SAIL,IN PORT,5126N,00132E,51.43333333,1.533333333,0,3234.9,TRUE,2.9,0,0,0,0,0,0,0,0,0,5.7,5.7,10282,0,0,0,379,24,18,,NLMOE,04/09/2022 04:30,UTC +02:00,MOERDIJK,,2.9,70,70,8.2,,,0,0,0,1,0,GBTHP,THAMESPORT,FALSE,FALSE,,,,,PORT CONGESTION,,03/09/2022 07:30,UTC +02:00,,,,,0,03/09/2022 15:00,UTC +02:00,,358.7,3330.3,183,196,0,,FALSE,FALSE,0,0,0,No,0,0,Yes,0,2.25,0,,,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0,0,0.08,0,0,0,0,0,0.08,2nd Off,Ch. Eng.,TRUE,TRUE,,,,,,,,62,0,,0,FALSE,,,,,2094,0,522,,,,11.9,,,0,0,0,0,1,,72,70,13,0,0,0,0,0,0,,FALSE,,,,,0,,,,,,,,,,,,,,,39.23,0,0,0,0,0,0,0,0,0,0,39.23,0,,,0,0,0,0,0,369,GBTHP-NLMOE,N,Y,0,NL,GB,NULL,NULL,0,0,0,0,0,0.19,0,0,368,0,5.7,0,0,0,0,0,0.19,0.60914,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.08,0.19,0,0,0,0,0.19,0.61,2.9,180,0,0,14/02/2023 14:27,NULL,NULL,0,0,0,0,0.19,0,0,0,0,0,0.19,0
WVEY,7e5ce167-4767-42d5-ad15-632846d76721,WEC VAN EYCK,9365984,EI234A,04/09/2022 00:00,03/09/2022 17:24,UTC +02:00,COSP,DRIFTING,5128N,00128E,51.46666667,1.466666667,2.4,3234.9,TRUE,2.5,2.5,31,0,0,0,0,0,165,8,5.7,5.7,10282,81,0.36,165,379,24,19,,NLMOE,04/09/2022 04:30,UTC +02:00,MOERDIJK,,2.5,336,368,9.1,,,0,0,0,1,75000,GBTHP,THAMESPORT,FALSE,FALSE,,,,,PORT CONGESTION,,03/09/2022 07:30,UTC +02:00,,,2.5,,,03/09/2022 15:00,UTC +02:00,,,,183,196,,,FALSE,FALSE,,,,,,,,,,,101.3,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,4822,200,0,0,0,0,350,0,0,0,0,0,2.4,0,0,0,0,0,2.4,0,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,2nd Off,Ch. Eng.,TRUE,TRUE,0.6,,,,,,,62,31,31,,TRUE,,,,,2094,0,1375,,,,11.9,,,2,0,0,0,1,,,,,,,,,,,,FALSE,S,S,14.7,,0,,,,,,,,,,,,,,,36.72,0,0,0,0,0,0,0,0,0,0,36.72,0,,,,0,,0,0,369,GBTHP-NLMOE,N,Y,2.5,NL,GB,NULL,NULL,0,0,0,0,0,2.51,100282,11749,369,0,5.7,23.04,199.088,0,0,0,2.51,8.04706,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.11,0,2.51,0,0,0,0,2.51,8.05,2.5,200,0,31,14/02/2023 14:27,NULL,NULL,0,0,0,0,2.51,0,0,0,0,0,2.51,0
