id,imo,created_at,updated_at,created_by_id,updated_by_id,date,day_no,vessel_type,total_hs,total_ls,total_uls,total_fuel,total_hs_co_2,total_ls_co_2,total_uls_co_2,total_co_2,total_me_fuel,total_ae_fuel,total_boiler_fuel,me_hs_co_2,me_ls_co_2,me_uls_co_2,ae_hs_co_2,ae_ls_co_2,ae_uls_co_2,boiler_hs_co_2,boiler_ls_co_2,boiler_uls_co_2,total_me_co_2,total_ae_co_2,total_boiler_co_2,miles_by_gps,steaming_time,total_aux_engine_time,speed_by_log,speed_by_gps,wind_speed,rpm,slip,wind_direction,draft_aft,draft_fwd,displacement,course_at_sea,dwt,attained_cii,current_cii,mean_draft,cii_rating_2019,cii_rating_2020,cii_rating_2021,cii_rating_2022,cii_rating,required_cii
1836176,9200677,,,,,2024-02-14,,Container,33.0,0.0,0.0,33.0,102.76,0.0,0.0,102.09,18.3,11.5,3.2,56.99,0.0,0.0,35.81,0.0,0.0,9.96,0.0,0.0,56.99,35.81,9.96,248.0,22.2,22.2,11.8,11.17,20.0,0.0,0.0,12.0,11.8,10.2,66952.0,192.0,68824,5.98,9.8,,,,,,A,7.95
1836177,9200677,,,,,2024-02-15,,Container,36.0,0.0,0.0,36.0,112.1,0.0,0.0,111.43,20.6,11.7,3.7,64.15,0.0,0.0,36.43,0.0,0.0,11.52,0.0,0.0,64.15,36.43,11.52,262.0,24.0,24.0,11.04,10.92,15.0,0.0,0.0,270.0,11.8,10.2,66952.0,202.0,68824,6.18,9.65,,,,,,A,7.95
1836178,9200677,,,,,2024-02-16,,Container,35.5,0.0,0.0,35.5,110.55,0.0,0.0,109.87,19.8,11.8,3.9,61.66,0.0,0.0,36.75,0.0,0.0,12.14,0.0,0.0,61.66,36.75,12.14,265.0,24.0,24.0,11.29,11.04,25.0,40.0,5.1,59.0,11.8,10.2,66952.0,244.0,68824,6.02,9.51,,,,,,A,7.95
1836179,9200677,,,,,2024-02-17,,Container,33.8,0.0,0.0,33.8,105.25,0.0,0.0,104.58,18.8,11.7,3.3,58.54,0.0,0.0,36.43,0.0,0.0,10.28,0.0,0.0,58.54,36.43,10.28,247.0,24.0,24.0,10.92,10.29,10.0,37.2,4.6,220.0,11.8,10.2,66952.0,272.0,68824,6.15,9.39,,,,,,A,7.95
1836180,9200677,,,,,2024-02-18,,Container,18.0,0.0,0.0,18.0,56.05,0.0,0.0,55.38,1.9,11.8,4.3,5.92,0.0,0.0,36.75,0.0,0.0,13.39,0.0,0.0,5.92,36.75,13.39,5.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,10.2,66952.0,0.0,68824,160.93,9.5,,,,,,E,7.95
1836181,9200677,,,,,2024-02-19,,Container,17.9,0.0,0.0,17.9,55.74,0.0,0.0,55.07,1.9,11.8,4.2,5.92,0.0,0.0,36.75,0.0,0.0,13.08,0.0,0.0,5.92,36.75,13.08,40.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,10.2,66220.0,0.0,68824,20.0,9.56,,,,,,E,7.95
1836182,9200677,,,,,2024-02-20,,Container,18.5,0.0,0.0,18.5,57.61,0.0,0.0,56.94,1.9,12.3,4.3,5.92,0.0,0.0,38.3,0.0,0.0,13.39,0.0,0.0,5.92,38.3,13.39,44.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,10.2,66220.0,0.0,68824,18.8,9.62,,,,,,E,7.95
1836183,9200677,,,,,2024-02-21,,Container,21.1,0.0,0.0,21.1,65.71,0.0,0.0,65.03,6.8,10.6,3.7,21.18,0.0,0.0,33.01,0.0,0.0,11.52,0.0,0.0,21.18,33.01,11.52,84.3,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,10.2,66220.0,0.0,68824,11.21,9.64,,,,,,E,7.95
1836184,9200677,,,,,2024-02-22,,Container,11.8,0.0,0.0,11.8,36.75,0.0,0.0,36.25,0.0,8.4,3.4,0.0,0.0,0.0,26.16,0.0,0.0,10.59,0.0,0.0,0.0,26.16,10.59,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,9.71,,,,,,,7.95
1836185,9200677,,,,,2024-02-23,,Container,12.9,0.0,0.0,12.9,40.17,0.0,0.0,39.67,0.0,9.0,3.9,0.0,0.0,0.0,28.03,0.0,0.0,12.14,0.0,0.0,0.0,28.03,12.14,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,9.79,,,,,,,7.95
1836186,9200677,,,,,2024-02-24,,Container,21.2,0.0,0.0,21.2,66.02,0.0,0.0,65.2,7.3,10.5,3.4,22.73,0.0,0.0,32.7,0.0,0.0,10.59,0.0,0.0,22.73,32.7,10.59,48.0,4.7,32.4,0.0,0.0,7.5,0.0,0.0,135.5,8.8,8.6,48567.0,92.0,68824,19.74,9.86,,,,,,E,7.95
1836187,9200677,,,,,2024-02-25,,Container,33.9,0.0,0.0,33.9,105.56,0.0,0.0,105.24,20.0,10.1,3.8,62.28,0.0,0.0,31.45,0.0,0.0,11.83,0.0,0.0,62.28,31.45,11.83,246.0,22.3,23.0,11.93,11.03,10.0,41.4,8.2,213.0,8.8,8.6,48539.0,60.0,68824,6.22,9.74,,,,,,A,7.95
1836188,9200677,,,,,2024-02-26,,Container,40.3,0.0,0.0,40.3,125.49,0.0,0.0,124.85,24.1,12.1,4.1,75.05,0.0,0.0,37.68,0.0,0.0,12.77,0.0,0.0,75.05,37.68,12.77,294.0,27.5,27.5,10.6,10.52,15.0,39.5,7.35,170.0,8.8,8.6,48539.0,13.0,68824,6.17,9.6,,,,,,A,7.95
1836189,9200677,,,,,2024-02-27,,Container,16.4,0.0,0.0,16.4,51.07,0.0,0.0,50.75,4.1,9.2,3.1,12.77,0.0,0.0,28.65,0.0,0.0,9.65,0.0,0.0,12.77,28.65,9.65,69.8,8.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.6,48539.0,0.0,68824,10.56,9.61,,,,,,E,7.95
1836190,9200677,,,,,2024-02-28,,Container,16.9,0.0,0.0,16.9,52.63,0.0,0.0,51.22,0.6,11.5,4.8,1.87,0.0,0.0,35.81,0.0,0.0,14.95,0.0,0.0,1.87,35.81,14.95,5.0,1.0,35.3,0.0,0.0,7.33,0.0,0.0,50.33,6.07,4.13,27868.0,44.0,68824,148.84,9.7,,,,,,E,7.95
1836191,9200677,,,,,2024-02-29,,Container,62.0,0.0,0.0,62.0,193.07,0.0,0.0,192.6,55.2,6.8,0.0,171.89,0.0,0.0,21.18,0.0,0.0,0.0,0.0,0.0,171.89,21.18,0.0,294.0,15.0,16.0,20.4,19.6,13.0,74.4,9.3,350.0,9.1,6.2,41802.0,11.0,68824,9.52,9.69,,,,,,E,7.95
1836192,9200677,,,,,2024-03-01,,Container,106.6,0.0,0.0,106.6,331.95,0.0,0.0,331.48,95.6,11.0,0.0,297.7,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,297.7,34.25,0.0,510.0,25.0,25.0,22.2,20.4,10.0,77.9,9.8,163.0,9.1,6.2,41802.0,350.0,68824,9.44,9.68,,,,,,D,7.95
1836193,9200677,,,,,2024-03-02,,Container,101.0,0.0,0.0,101.0,314.51,0.0,0.0,314.05,90.0,11.0,0.0,280.26,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,280.26,34.25,0.0,520.0,24.0,25.0,22.0,21.67,15.0,75.8,1.6,104.0,9.1,6.2,41802.0,350.0,68824,8.78,9.63,,,,,,D,7.95
1836194,9200677,,,,,2024-03-03,,Container,95.0,0.0,0.0,95.0,295.83,0.0,0.0,295.36,84.0,11.0,0.0,261.58,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,261.58,34.25,0.0,527.0,24.0,24.0,22.67,21.96,10.0,75.4,-0.2,256.0,9.1,6.2,41802.0,305.0,68824,8.14,9.54,,,,,,C,7.95
1836195,9200677,,,,,2024-03-04,,Container,89.1,0.0,0.0,89.1,277.46,0.0,0.0,276.99,77.7,11.4,0.0,241.96,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,241.96,35.5,0.0,517.0,25.0,25.0,20.92,20.68,20.0,71.5,0.4,95.0,9.1,6.2,41802.0,351.0,68824,7.78,9.46,,,,,,C,7.95
1836196,9200677,,,,,2024-03-05,,Container,86.0,0.0,0.0,86.0,267.8,0.0,0.0,267.34,75.0,11.0,0.0,233.55,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,233.55,34.25,0.0,476.0,24.0,24.0,20.0,19.83,20.0,69.9,2.4,107.0,9.1,6.2,41802.0,340.0,68824,8.16,9.4,,,,,,C,7.95
1836197,9200677,,,,,2024-03-06,,Container,86.0,0.0,0.0,86.0,267.8,0.0,0.0,267.34,75.0,11.0,0.0,233.55,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,233.55,34.25,0.0,502.0,25.0,25.0,20.56,20.08,10.0,70.0,1.2,160.0,9.1,6.2,41802.0,332.0,68824,7.74,9.32,,,,,,C,7.95
1836198,9200677,,,,,2024-03-07,,Container,81.0,0.0,0.0,81.0,252.23,0.0,0.0,251.77,70.0,11.0,0.0,217.98,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,217.98,34.25,0.0,455.0,24.0,24.0,20.42,18.96,15.0,67.9,3.9,13.0,8.7,5.7,38794.0,332.0,68824,8.04,9.27,,,,,,C,7.95
1836199,9200677,,,,,2024-03-08,,Container,80.0,0.0,0.0,80.0,249.12,0.0,0.0,248.65,70.0,10.0,0.0,217.98,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,217.98,31.14,0.0,449.0,24.0,24.0,19.92,18.71,25.0,0.0,0.0,10.0,8.7,5.7,38794.0,318.0,68824,8.05,9.23,,,,,,C,7.95
1836200,9200677,,,,,2024-03-09,,Container,108.5,0.0,0.0,108.5,337.87,0.0,0.0,336.46,89.5,15.0,4.0,278.7,0.0,0.0,46.71,0.0,0.0,12.46,0.0,0.0,278.7,46.71,12.46,600.0,34.5,36.5,12.13,11.75,10.0,43.43,2.6,56.67,8.97,6.03,40799.33,199.0,68824,8.15,9.18,,,,,,C,7.95
1836201,9200677,,,,,2024-03-10,,Container,14.5,0.0,0.0,14.5,45.15,0.0,0.0,43.02,6.4,5.8,2.3,19.93,0.0,0.0,18.06,0.0,0.0,7.16,0.0,0.0,19.93,18.06,7.16,71.0,5.8,16.8,1.94,1.97,3.57,6.7,-0.16,45.43,3.9,3.64,21445.71,34.43,68824,8.8,9.17,,,,,,D,7.95
1836202,9200677,,,,,2024-03-11,,Container,44.0,0.0,0.0,44.0,137.02,0.0,0.0,135.49,24.0,14.7,5.3,74.74,0.0,0.0,45.78,0.0,0.0,16.5,0.0,0.0,74.74,45.78,16.5,315.0,31.5,41.0,10.2,10.09,10.0,39.55,12.15,260.0,9.2,8.55,50040.0,223.0,68824,6.25,9.1,,,,,,A,7.95
1836203,9200677,,,,,2024-03-12,,Container,19.9,0.0,0.0,19.9,61.97,0.0,0.0,60.21,7.6,8.8,3.5,23.67,0.0,0.0,27.4,0.0,0.0,10.9,0.0,0.0,23.67,27.4,10.9,90.0,9.0,29.0,0.0,0.0,5.0,0.0,0.0,90.0,10.03,9.27,54651.33,30.0,68824,9.72,9.11,,,,,,E,7.95
1836204,9200677,,,,,2024-03-13,,Container,28.0,0.0,0.0,28.0,87.19,0.0,0.0,85.96,13.7,10.3,4.0,42.66,0.0,0.0,32.07,0.0,0.0,12.46,0.0,0.0,42.66,32.07,12.46,183.0,14.7,30.9,4.63,4.71,6.67,16.37,0.3,53.33,10.1,9.4,56957.0,65.0,68824,6.83,9.08,,,,,,B,7.95
1836205,9200677,,,,,2024-03-14,,Container,15.9,0.0,0.0,15.9,49.51,0.0,0.0,48.06,4.7,7.9,3.3,14.64,0.0,0.0,24.6,0.0,0.0,10.28,0.0,0.0,14.64,24.6,10.28,73.4,7.5,22.3,3.53,3.6,4.33,12.8,1.03,205.0,10.5,10.3,61504.0,102.67,68824,9.51,9.08,,,,,,E,7.95
1836206,9200677,,,,,2024-03-15,,Container,32.2,0.0,0.0,32.2,100.27,0.0,0.0,99.77,17.6,11.0,3.6,54.81,0.0,0.0,34.25,0.0,0.0,11.21,0.0,0.0,54.81,34.25,11.21,196.0,15.0,24.0,13.0,13.07,8.0,28.3,4.6,325.0,10.5,10.3,61504.0,213.0,68824,7.4,9.05,,,,,,B,7.95
1836207,9200677,,,,,2024-03-16,,Container,93.5,0.0,0.0,93.5,291.16,0.0,0.0,290.16,78.2,15.3,0.0,243.51,0.0,0.0,47.64,0.0,0.0,0.0,0.0,0.0,243.51,47.64,0.0,572.0,33.0,33.0,17.38,17.3,13.5,63.5,6.25,48.0,10.55,10.0,60639.0,290.5,68824,7.37,8.99,,,,,,B,7.95
1836208,9200677,,,,,2024-03-17,,Container,18.7,0.0,13.2,31.9,58.23,0.0,42.32,97.52,18.0,10.5,3.4,33.63,0.0,23.08,18.68,0.0,14.43,5.92,0.0,4.81,56.71,33.11,10.73,171.5,14.0,34.3,3.42,3.37,3.5,12.64,-1.02,95.62,9.57,8.55,53680.75,63.62,68824,8.26,8.98,,,,,,C,7.95
1836209,9200677,,,,,2024-03-18,,Container,0.0,0.0,14.3,14.3,0.0,0.0,45.85,43.98,4.9,7.0,2.4,0.0,0.0,15.71,0.0,0.0,22.44,0.0,0.0,7.69,15.71,22.44,7.69,53.5,5.3,16.2,2.5,2.5,6.0,0.0,0.0,73.0,8.72,8.48,49554.4,18.8,68824,11.94,8.99,,,,,,E,7.95
1836210,9200677,,,,,2024-03-19,,Container,0.0,0.0,12.4,12.4,0.0,0.0,39.75,37.54,4.4,6.2,1.8,0.0,0.0,14.11,0.0,0.0,19.88,0.0,0.0,5.77,14.11,19.88,5.77,41.0,21.0,19.0,0.0,0.0,6.67,0.0,0.0,87.0,11.37,11.13,67733.0,50.67,68824,13.3,9.0,,,,,,E,7.95
1836211,9200677,,,,,2024-03-20,,Container,34.0,0.0,0.0,34.0,105.88,0.0,0.0,104.88,30.0,4.0,0.0,93.42,0.0,0.0,12.46,0.0,0.0,0.0,0.0,0.0,93.42,12.46,0.0,208.0,14.0,14.0,14.71,14.86,25.0,61.0,16.2,301.0,11.6,11.4,70628.0,91.0,68824,7.33,8.98,,,,,,B,7.95
1836212,9200677,,,,,2024-03-21,,Container,90.3,0.0,0.0,90.3,281.19,0.0,0.0,280.2,80.1,10.2,0.0,249.43,0.0,0.0,31.76,0.0,0.0,0.0,0.0,0.0,249.43,31.76,0.0,424.0,24.0,24.0,17.0,17.67,25.0,69.9,13.0,318.0,11.6,11.4,70628.0,142.0,68824,9.6,8.99,,,,,,E,7.95
1836213,9200677,,,,,2024-03-22,,Container,104.5,0.0,0.0,104.5,325.41,0.0,0.0,324.42,94.2,10.3,0.0,293.34,0.0,0.0,32.07,0.0,0.0,0.0,0.0,0.0,293.34,32.07,0.0,451.0,24.0,25.0,16.75,18.79,25.0,74.9,13.7,318.0,11.6,11.4,70628.0,142.0,68824,10.45,9.04,,,,,,E,7.95
1836214,9200677,,,,,2024-03-23,,Container,98.1,0.0,0.0,98.1,305.48,0.0,0.0,304.49,88.1,10.0,0.0,274.34,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,274.34,31.14,0.0,429.0,23.0,24.0,16.83,18.65,15.0,74.7,14.0,351.0,11.6,11.4,70628.0,142.0,68824,10.31,9.07,,,,,,E,7.95
1836215,9200677,,,,,2024-03-24,,Container,95.8,0.0,0.0,95.8,298.32,0.0,0.0,297.33,85.6,10.2,0.0,266.56,0.0,0.0,31.76,0.0,0.0,0.0,0.0,0.0,266.56,31.76,0.0,446.0,24.0,26.0,16.71,18.58,6.0,73.3,12.7,197.0,11.6,11.4,70628.0,130.0,68824,9.69,9.09,,,,,,E,7.95
1836216,9200677,,,,,2024-03-25,,Container,96.1,0.0,0.0,96.1,299.26,0.0,0.0,298.26,85.2,10.9,0.0,265.31,0.0,0.0,33.94,0.0,0.0,0.0,0.0,0.0,265.31,33.94,0.0,457.0,24.0,24.0,17.0,19.04,10.0,72.6,9.7,161.0,11.6,11.4,70628.0,132.0,68824,9.48,9.1,,,,,,E,7.95
1836217,9200677,,,,,2024-03-26,,Container,94.1,0.0,0.0,94.1,293.03,0.0,0.0,292.03,83.2,10.9,0.0,259.08,0.0,0.0,33.94,0.0,0.0,0.0,0.0,0.0,259.08,33.94,0.0,448.0,23.0,24.0,17.3,19.48,8.0,73.3,8.6,217.0,11.6,11.4,70628.0,124.0,68824,9.47,9.11,,,,,,E,7.95
1836218,9200677,,,,,2024-03-27,,Container,91.0,0.0,0.0,91.0,283.37,0.0,0.0,282.38,80.1,10.9,0.0,249.43,0.0,0.0,33.94,0.0,0.0,0.0,0.0,0.0,249.43,33.94,0.0,439.0,24.0,24.0,16.58,18.29,15.0,69.8,9.7,304.0,11.6,11.4,70628.0,170.0,68824,9.35,9.11,,,,,,D,7.95
1836219,9200677,,,,,2024-03-28,,Container,83.6,0.0,0.0,83.6,260.33,0.0,0.0,259.33,72.7,10.9,0.0,226.39,0.0,0.0,33.94,0.0,0.0,0.0,0.0,0.0,226.39,33.94,0.0,424.0,24.0,24.0,16.21,17.67,20.0,68.7,11.5,209.0,11.6,11.4,70628.0,170.0,68824,8.89,9.11,,,,,,D,7.95
1836220,9200677,,,,,2024-03-29,,Container,69.7,0.0,0.0,69.7,217.05,0.0,0.0,215.05,57.6,11.4,0.7,179.37,0.0,0.0,35.5,0.0,0.0,2.18,0.0,0.0,179.37,35.5,2.18,396.0,26.5,32.5,7.57,8.02,10.0,30.85,5.2,154.5,11.6,11.3,70252.0,123.0,68824,7.89,9.08,,,,,,C,7.95
1836221,9200677,,,,,2024-03-30,,Container,0.0,0.0,8.2,8.2,0.0,0.0,26.29,25.34,0.0,5.9,2.3,0.0,0.0,0.0,0.0,0.0,18.92,0.0,0.0,7.37,0.0,18.92,7.37,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,9.1,,,,,,,7.95
1836222,9200677,,,,,2024-03-31,,Container,13.6,0.0,9.3,22.9,42.35,0.0,29.82,69.52,9.6,10.2,3.1,29.89,0.0,0.0,11.21,0.0,21.16,1.25,0.0,8.66,29.89,32.37,9.9,87.0,7.3,27.7,4.11,4.0,8.33,14.87,2.47,49.33,10.3,9.0,55676.0,85.67,68824,11.61,9.11,,,,,,E,7.95
1836223,9200677,,,,,2024-04-01,,Container,37.2,0.0,0.0,37.2,115.84,0.0,0.0,114.99,26.5,10.7,0.0,82.52,0.0,0.0,33.32,0.0,0.0,0.0,0.0,0.0,82.52,33.32,0.0,325.0,23.0,23.0,15.7,14.13,5.0,47.4,-2.5,168.0,10.3,9.0,55676.0,202.0,68824,5.14,9.05,,,,,,A,7.95
1836224,9200677,,,,,2024-04-02,,Container,29.0,0.0,0.0,29.0,90.31,0.0,0.0,89.46,14.6,10.8,3.6,45.46,0.0,0.0,33.63,0.0,0.0,11.21,0.0,0.0,45.46,33.63,11.21,269.0,24.0,24.0,10.29,11.21,25.0,37.2,-3.8,20.0,10.3,9.0,55676.0,202.0,68824,4.83,8.99,,,,,,A,7.95
1836225,9200677,,,,,2024-04-03,,Container,62.3,0.0,0.0,62.3,194.0,0.0,0.0,192.3,42.3,15.6,4.4,131.72,0.0,0.0,48.58,0.0,0.0,13.7,0.0,0.0,131.72,48.58,13.7,389.0,33.5,34.5,12.82,12.46,17.5,49.3,13.45,250.5,10.3,9.0,55676.0,126.5,68824,7.18,8.95,,,,,,B,7.95
1836226,9200677,,,,,2024-04-04,,Container,10.3,0.0,0.0,10.3,32.07,0.0,0.0,31.22,7.4,2.4,0.5,23.04,0.0,0.0,7.47,0.0,0.0,1.56,0.0,0.0,23.04,7.47,1.56,54.3,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,9.0,55676.0,0.0,68824,8.35,8.95,,,,,,C,7.95
1836227,9200677,,,,,2024-04-05,,Container,10.1,0.0,0.0,10.1,31.45,0.0,0.0,30.0,0.0,6.6,3.5,0.0,0.0,0.0,20.55,0.0,0.0,10.9,0.0,0.0,0.0,20.55,10.9,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,8.97,,,,,,,7.95
1836228,9200677,,,,,2024-04-06,,Container,20.1,0.0,0.0,20.1,62.59,0.0,0.0,57.04,12.7,6.1,1.3,39.55,0.0,0.0,19.0,0.0,0.0,4.05,0.0,0.0,39.55,19.0,4.05,109.7,8.5,29.5,3.85,4.15,10.0,16.47,4.43,163.33,10.2,8.9,55249.0,121.67,68824,7.55,8.96,,,,,,C,7.95
1836229,9200677,,,,,2024-04-07,,Container,40.9,0.0,0.0,40.9,127.36,0.0,0.0,125.31,26.6,11.4,2.9,82.83,0.0,0.0,35.5,0.0,0.0,9.03,0.0,0.0,82.83,35.5,9.03,271.0,25.0,25.0,11.04,10.84,12.0,44.6,16.3,115.0,10.2,8.9,55249.0,18.0,68824,6.72,8.93,,,,,,B,7.95
1836230,9200677,,,,,2024-04-08,,Container,33.7,0.0,0.0,33.7,104.94,0.0,0.0,100.84,19.1,11.6,3.0,59.48,0.0,0.0,36.12,0.0,0.0,9.34,0.0,0.0,59.48,36.12,9.34,223.0,19.5,25.0,5.8,5.72,7.5,22.05,5.35,118.0,10.2,8.8,55249.0,160.5,68824,6.57,8.91,,,,,,A,7.95
1836231,9200677,,,,,2024-04-09,,Container,18.6,0.0,0.0,18.6,57.92,0.0,0.0,53.64,3.9,10.9,3.8,12.14,0.0,0.0,33.94,0.0,0.0,11.83,0.0,0.0,12.14,33.94,11.83,62.8,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,4.4,27624.5,0.0,68824,12.41,8.92,,,,,,E,7.95
1836232,9200677,,,,,2024-04-10,,Container,12.3,0.0,0.0,12.3,38.3,0.0,0.0,36.08,0.0,8.4,3.9,0.0,0.0,0.0,26.16,0.0,0.0,12.14,0.0,0.0,0.0,26.16,12.14,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,8.94,,,,,,,7.95
1836233,9200677,,,,,2024-04-11,,Container,21.7,0.0,0.0,21.7,67.57,0.0,0.0,60.72,1.5,17.5,2.7,4.67,0.0,0.0,54.5,0.0,0.0,8.41,0.0,0.0,4.67,54.5,8.41,6.5,1.5,31.0,0.0,0.0,6.67,0.0,0.0,20.0,7.27,5.73,38738.67,28.33,68824,135.73,8.99,,,,,,E,7.95
1836234,9200677,,,,,2024-04-12,,Container,53.7,0.0,0.0,53.7,167.22,0.0,0.0,164.82,43.7,9.8,0.2,136.08,0.0,0.0,30.52,0.0,0.0,0.62,0.0,0.0,136.08,30.52,0.62,305.0,19.5,19.5,17.28,15.64,15.0,61.1,11.9,175.0,10.9,8.6,58108.0,14.0,68824,7.85,8.97,,,,,,C,7.95
1836235,9200677,,,,,2024-04-13,,Container,46.3,0.0,0.0,46.3,144.18,0.0,0.0,139.38,31.1,11.9,3.3,96.85,0.0,0.0,37.06,0.0,0.0,10.28,0.0,0.0,96.85,37.06,10.28,269.0,18.8,31.8,3.64,3.86,3.75,13.92,1.15,47.5,5.45,4.3,29054.0,61.75,68824,7.53,8.95,,,,,,C,7.95
1836236,9200677,,,,,2024-04-14,,Container,22.6,0.0,0.0,22.6,70.38,0.0,0.0,61.71,8.1,9.4,5.1,25.22,0.0,0.0,29.27,0.0,0.0,15.88,0.0,0.0,25.22,29.27,15.88,61.0,4.0,39.0,0.0,0.0,5.0,0.0,0.0,116.67,7.87,7.87,48188.0,22.33,68824,14.7,8.97,,,,,,E,7.95
1836237,9200677,,,,,2024-04-15,,Container,76.4,0.0,0.0,76.4,237.91,0.0,0.0,229.24,65.3,11.1,0.0,203.34,0.0,0.0,34.57,0.0,0.0,0.0,0.0,0.0,203.34,34.57,0.0,335.0,17.5,33.5,19.49,19.14,15.0,71.3,7.5,170.0,11.8,11.8,72282.0,350.0,68824,9.94,8.98,,,,,,E,7.95
1836238,9200677,,,,,2024-04-16,,Container,112.8,0.0,0.0,112.8,351.26,0.0,0.0,342.59,97.2,15.6,0.0,302.68,0.0,0.0,48.58,0.0,0.0,0.0,0.0,0.0,302.68,48.58,0.0,500.0,24.0,48.0,20.92,20.83,15.0,75.9,5.6,160.0,11.8,11.8,72282.0,350.0,68824,9.96,9.0,,,,,,E,7.95
1836239,9200677,,,,,2024-04-17,,Container,118.6,0.0,0.0,118.6,369.32,0.0,0.0,360.65,102.5,16.1,0.0,319.18,0.0,0.0,50.14,0.0,0.0,0.0,0.0,0.0,319.18,50.14,0.0,515.0,24.0,48.0,21.42,21.46,10.0,78.2,5.5,160.0,11.8,11.8,72282.0,305.0,68824,10.18,9.03,,,,,,E,7.95
1836240,9200677,,,,,2024-04-18,,Container,117.5,0.0,0.0,117.5,365.9,0.0,0.0,357.23,101.3,16.2,0.0,315.45,0.0,0.0,50.45,0.0,0.0,0.0,0.0,0.0,315.45,50.45,0.0,508.0,24.0,49.0,21.29,21.17,10.0,77.7,6.2,150.0,11.8,11.8,72282.0,340.0,68824,10.22,9.06,,,,,,E,7.95
1836241,9200677,,,,,2024-04-19,,Container,120.0,0.0,0.0,120.0,373.68,0.0,0.0,365.01,103.6,16.4,0.0,322.61,0.0,0.0,51.07,0.0,0.0,0.0,0.0,0.0,322.61,51.07,0.0,500.0,24.0,48.0,21.5,20.83,15.0,78.4,8.6,105.0,11.8,11.8,72282.0,340.0,68824,10.61,9.09,,,,,,E,7.95
1836242,9200677,,,,,2024-04-20,,Container,120.5,0.0,0.0,120.5,375.24,0.0,0.0,366.57,104.2,16.3,0.0,324.48,0.0,0.0,50.76,0.0,0.0,0.0,0.0,0.0,324.48,50.76,0.0,507.0,24.0,48.0,21.54,21.13,10.0,78.0,6.7,150.0,11.8,11.8,72282.0,332.0,68824,10.51,9.12,,,,,,E,7.95
1836243,9200677,,,,,2024-04-21,,Container,121.3,0.0,0.0,121.3,377.73,0.0,0.0,369.06,104.4,16.9,0.0,325.1,0.0,0.0,52.63,0.0,0.0,0.0,0.0,0.0,325.1,52.63,0.0,520.0,25.0,50.0,21.36,20.8,10.0,77.3,7.3,133.0,11.8,11.8,72282.0,332.0,68824,10.31,9.15,,,,,,E,7.95
1836244,9200677,,,,,2024-04-22,,Container,101.7,0.0,0.0,101.7,316.69,0.0,0.0,308.02,85.7,15.7,0.3,266.87,0.0,0.0,48.89,0.0,0.0,0.93,0.0,0.0,266.87,48.89,0.93,468.0,24.0,48.0,20.08,19.5,10.0,72.6,7.5,345.0,11.7,11.3,71013.0,348.0,68824,9.56,9.15,,,,,,E,7.95
1836245,9200677,,,,,2024-04-23,,Container,20.0,0.0,0.0,20.0,62.28,0.0,0.0,53.61,3.7,12.6,3.7,11.52,0.0,0.0,39.24,0.0,0.0,11.52,0.0,0.0,11.52,39.24,11.52,61.0,24.0,34.0,2.5,2.54,5.0,9.3,5.7,170.0,11.7,11.3,71013.0,348.0,68824,12.77,9.16,,,,,,E,7.95
1836246,9200677,,,,,2024-04-24,,Container,24.0,0.0,0.0,24.0,74.74,0.0,0.0,66.07,7.2,12.7,4.1,22.42,0.0,0.0,39.55,0.0,0.0,12.77,0.0,0.0,22.42,39.55,12.77,110.0,24.0,34.0,4.21,4.58,10.0,17.1,7.8,240.0,11.7,11.3,71013.0,3.0,68824,8.73,9.16,,,,,,D,7.95
